payment_id,customer_id,amount,payment_method,failure_reason,previous_transactions,previous_successes,retry_count,last_attempt_hours_ago,communication_consent,customer_opted_out,customer_tenure_days,recovered
PAY_03728,CUST_0698,1530.59,net_banking,none,7,3,1,24,True,False,1381,1
PAY_03729,CUST_0132,1036.85,net_banking,none,6,0,1,48,True,False,909,1
PAY_03730,CUST_0623,748.0,upi,none,14,0,0,48,True,False,1329,1
PAY_03731,CUST_0381,750.62,upi,none,18,11,0,2,True,False,777,1
PAY_03732,CUST_0132,2244.07,upi,bank_timeout,14,10,0,12,True,False,155,1
PAY_03733,CUST_0020,1356.71,upi,none,5,2,0,72,True,False,1140,1
PAY_03734,CUST_0906,785.29,net_banking,network_error,20,19,0,24,False,False,949,0
PAY_03735,CUST_0536,3997.0,card,none,13,10,0,6,True,False,721,1
PAY_03736,CUST_0227,7707.7,upi,none,1,1,1,12,True,False,1075,1
PAY_03737,CUST_0154,315.53,upi,none,12,0,1,12,True,False,1096,1
PAY_03738,CUST_0805,1849.2,upi,hard_decline,19,12,2,72,True,False,936,0
PAY_03739,CUST_0742,24098.13,card,none,10,3,0,24,True,False,761,1
PAY_03740,CUST_0469,1451.29,card,none,5,3,0,24,True,False,826,1
PAY_03741,CUST_0822,1230.83,net_banking,none,20,16,1,24,True,False,143,1
PAY_03742,CUST_1000,1037.19,net_banking,upi_pending,6,4,0,2,False,False,1191,0
PAY_03743,CUST_0871,1790.38,upi,checkout_abandoned,12,8,0,2,True,False,1094,0
PAY_03744,CUST_0405,2332.97,upi,none,3,1,0,24,True,False,992,1
PAY_03745,CUST_0202,315.84,upi,none,14,14,1,6,False,False,1022,1
PAY_03746,CUST_0038,1067.97,upi,none,4,2,2,6,True,False,1187,1
PAY_03747,CUST_0942,113.35,net_banking,none,17,3,3,12,True,False,1311,1
PAY_03748,CUST_0772,889.52,card,none,17,8,2,48,True,False,1258,1
PAY_03749,CUST_0188,444.66,card,authentication_failed,14,6,1,2,True,False,1368,0
PAY_03750,CUST_0057,1539.45,card,bank_timeout,15,13,2,24,True,False,1277,1
PAY_03751,CUST_0941,209.27,upi,none,7,5,0,48,False,False,706,1
PAY_03752,CUST_0020,657.0,upi,none,4,1,1,12,True,False,257,1
PAY_03753,CUST_0273,2882.88,card,none,17,5,0,12,True,False,842,1
PAY_03754,CUST_0119,557.61,card,none,6,6,1,72,False,False,1495,1
PAY_03755,CUST_0583,163.21,upi,none,11,2,0,48,True,False,1313,1
PAY_03756,CUST_0516,1418.75,card,none,12,7,0,48,True,False,620,1
PAY_03757,CUST_0221,610.01,net_banking,none,15,0,0,12,True,False,549,1
PAY_03758,CUST_0526,910.61,upi,none,12,0,0,72,False,False,1108,1
PAY_03759,CUST_0515,528.55,card,insufficient_funds,11,9,0,6,False,False,559,1
PAY_03760,CUST_0728,7898.25,upi,none,17,6,0,72,True,False,345,1
PAY_03761,CUST_0741,230.89,card,none,8,1,1,72,True,False,379,1
PAY_03762,CUST_0336,18648.03,card,none,12,5,2,24,True,False,132,1
PAY_03763,CUST_0698,742.01,wallet,none,9,4,1,24,True,False,1235,1
PAY_03764,CUST_0055,1317.44,upi,hard_decline,11,5,1,48,True,False,717,0
PAY_03765,CUST_0500,617.21,upi,authentication_failed,3,0,1,12,True,False,77,0
PAY_03766,CUST_0900,591.92,upi,none,7,5,2,24,True,False,1164,1
PAY_03767,CUST_0888,500.28,upi,network_error,3,1,0,72,True,False,1152,0
PAY_03768,CUST_0766,2000.71,card,none,16,7,0,2,True,False,1090,1
PAY_03769,CUST_0536,267.52,net_banking,checkout_abandoned,10,6,2,72,True,False,933,0
PAY_03770,CUST_0162,1578.31,upi,none,7,7,0,48,True,False,754,1
PAY_03771,CUST_0670,123.41,upi,none,20,8,0,48,True,False,147,1
PAY_03772,CUST_0594,1441.63,upi,none,15,0,1,2,True,False,67,1
PAY_03773,CUST_0915,2563.54,card,insufficient_funds,10,9,0,6,True,False,472,1
PAY_03774,CUST_0159,306.58,upi,none,12,8,0,72,True,False,151,1
PAY_03775,CUST_0188,2161.9,upi,network_error,18,10,0,6,True,False,4,1
PAY_03776,CUST_0060,1154.46,card,none,9,2,1,24,True,False,1042,1
PAY_03777,CUST_0915,5423.12,upi,expired_card,9,1,3,48,True,False,524,0
PAY_03778,CUST_0817,466.28,card,none,4,2,0,12,False,True,256,1
PAY_03779,CUST_0319,18324.35,card,expired_card,5,4,0,48,True,False,1059,0
PAY_03780,CUST_0878,100.41,upi,none,7,6,0,2,True,False,923,1
PAY_03781,CUST_0211,788.79,card,none,7,3,1,24,True,False,555,1
PAY_03782,CUST_0406,200.62,card,checkout_abandoned,11,3,0,12,True,False,590,1
PAY_03783,CUST_0664,6981.75,card,checkout_abandoned,10,7,0,24,True,False,323,1
PAY_03784,CUST_0109,844.12,upi,network_error,11,9,0,72,True,False,453,1
PAY_03785,CUST_0076,923.63,upi,none,18,2,0,6,True,False,861,1
PAY_03786,CUST_0542,1708.27,net_banking,none,12,12,0,24,True,False,359,1
PAY_03787,CUST_0314,1091.38,card,none,16,16,1,24,True,False,52,1
PAY_03788,CUST_0998,605.61,upi,none,4,4,0,12,True,False,529,1
PAY_03789,CUST_0117,312.11,upi,none,17,7,1,24,True,False,723,1
PAY_03790,CUST_0927,1297.91,upi,none,17,17,0,72,True,False,33,1
PAY_03791,CUST_0868,1601.72,upi,network_error,5,0,0,72,True,False,1352,1
PAY_03792,CUST_0704,2198.16,card,network_error,13,12,0,2,False,False,436,1
PAY_03793,CUST_0019,7425.88,upi,none,3,3,1,48,True,False,997,1
PAY_03794,CUST_0432,124.74,upi,none,17,17,0,24,True,False,1443,1
PAY_03795,CUST_0685,1024.83,card,none,11,7,2,72,True,False,849,1
PAY_03796,CUST_0740,3610.99,upi,network_error,1,0,0,6,False,True,813,0
PAY_03797,CUST_0350,968.24,card,none,18,8,0,48,True,False,77,1
PAY_03798,CUST_0183,105.83,card,none,17,12,0,72,True,False,580,1
PAY_03799,CUST_0113,301.56,upi,none,9,9,0,72,True,False,1074,1
PAY_03800,CUST_0183,1523.2,card,none,20,16,0,24,True,False,442,1
PAY_03801,CUST_0481,1468.79,card,bank_timeout,7,6,0,12,True,False,670,1
PAY_03802,CUST_0146,2148.49,upi,network_error,5,1,0,24,True,False,1222,1
PAY_03803,CUST_0831,502.2,upi,none,16,5,1,12,True,False,463,1
PAY_03804,CUST_0628,1422.09,card,none,7,4,1,24,True,False,377,1
PAY_03805,CUST_0113,425.87,net_banking,hard_decline,13,9,0,24,True,False,546,0
PAY_03806,CUST_0763,1422.2,card,none,13,11,0,12,True,False,436,1
PAY_03807,CUST_0476,1156.57,upi,authentication_failed,15,6,1,12,True,False,1021,0
PAY_03808,CUST_0763,482.58,card,network_error,17,1,0,2,True,False,724,0
PAY_03809,CUST_0303,5209.21,upi,bank_timeout,17,12,1,12,True,False,1296,1
PAY_03810,CUST_0971,199.21,card,none,19,9,3,24,True,False,892,1
PAY_03811,CUST_0825,951.82,card,none,10,8,2,6,True,False,939,1
PAY_03812,CUST_0118,472.05,card,expired_card,2,0,0,48,False,False,155,0
PAY_03813,CUST_0813,6865.07,net_banking,none,14,14,0,24,False,False,1345,1
PAY_03814,CUST_0161,1995.0,card,none,3,1,1,48,True,False,269,1
PAY_03815,CUST_0401,572.89,card,none,7,2,0,6,True,False,160,1
PAY_03816,CUST_0198,829.05,upi,none,11,6,1,48,True,False,323,1
PAY_03817,CUST_0260,7053.35,net_banking,insufficient_funds,17,3,0,72,True,False,1038,0
PAY_03818,CUST_0660,425.7,net_banking,none,15,8,1,24,True,False,1400,1
PAY_03819,CUST_0752,187.83,upi,authentication_failed,19,18,0,12,True,False,120,1
PAY_03820,CUST_0047,1467.05,card,insufficient_funds,11,1,0,24,True,False,1338,0
PAY_03821,CUST_0987,1500.63,upi,none,15,11,1,24,False,False,348,1
PAY_03822,CUST_0399,2134.6,card,none,15,12,0,6,True,False,46,1
PAY_03823,CUST_0710,2148.72,card,bank_timeout,6,2,0,72,True,False,1370,1
PAY_03824,CUST_0559,6442.72,upi,none,15,6,0,24,True,False,469,1
PAY_03825,CUST_0078,196.74,net_banking,checkout_abandoned,9,5,0,48,False,False,1406,1
PAY_03826,CUST_0124,329.37,upi,bank_timeout,5,2,1,24,True,False,622,0
PAY_03827,CUST_0075,2126.44,card,none,19,5,0,12,True,False,1395,1
PAY_03828,CUST_0871,362.99,card,authentication_failed,5,5,0,6,True,False,1483,1
PAY_03829,CUST_0137,255.55,upi,none,13,0,0,12,True,False,219,1
PAY_03830,CUST_0602,7085.78,upi,none,18,13,0,72,True,False,1004,1
PAY_03831,CUST_0400,217.03,upi,bank_timeout,20,0,1,48,True,False,1145,0
PAY_03832,CUST_0837,771.8,card,authentication_failed,17,5,0,48,False,False,961,0
PAY_03833,CUST_0505,1033.42,card,none,15,11,1,72,True,False,1313,1
PAY_03834,CUST_0500,4060.81,upi,none,14,1,0,2,True,False,512,1
PAY_03835,CUST_0573,169.22,upi,none,16,16,0,6,True,False,1362,1
PAY_03836,CUST_0138,1661.5,upi,none,4,2,1,72,True,False,381,1
PAY_03837,CUST_0050,450.17,card,none,17,1,0,24,True,False,566,1
PAY_03838,CUST_0771,2054.14,card,none,20,7,0,24,False,True,1412,1
PAY_03839,CUST_0973,442.83,upi,none,14,4,0,24,True,False,566,1
PAY_03840,CUST_0619,5283.3,card,expired_card,18,1,0,48,True,False,1028,0
PAY_03841,CUST_0625,445.43,upi,none,6,3,0,24,True,False,752,1
PAY_03842,CUST_0862,93.51,net_banking,none,8,1,1,48,True,False,201,1
PAY_03843,CUST_0254,498.27,net_banking,insufficient_funds,9,6,0,72,True,False,1226,0
PAY_03844,CUST_0630,844.46,card,bank_timeout,1,0,0,24,True,False,256,1
PAY_03845,CUST_0710,3236.84,net_banking,upi_pending,13,0,3,24,True,False,199,0
PAY_03846,CUST_0849,311.56,net_banking,none,3,1,2,24,True,False,73,1
PAY_03847,CUST_0877,317.78,net_banking,none,6,5,0,6,False,False,951,1
PAY_03848,CUST_0563,2865.73,card,none,17,13,0,48,True,False,688,1
PAY_03849,CUST_0757,277.21,upi,none,8,3,0,2,True,False,219,1
PAY_03850,CUST_0915,916.92,upi,none,6,6,0,72,True,False,1457,1
PAY_03851,CUST_0426,935.75,upi,none,16,14,0,24,True,False,407,1
PAY_03852,CUST_0547,1363.19,card,none,1,1,0,72,True,False,795,1
PAY_03853,CUST_0302,518.09,upi,none,10,1,0,12,True,False,793,1
PAY_03854,CUST_0922,433.98,upi,network_error,18,11,0,72,True,False,1117,1
PAY_03855,CUST_0581,1532.87,card,none,14,5,0,24,False,False,1104,1
PAY_03856,CUST_0349,447.65,upi,network_error,5,4,0,48,False,False,208,1
PAY_03857,CUST_0832,281.47,card,none,17,0,0,6,True,False,92,1
PAY_03858,CUST_0933,3743.59,net_banking,none,14,4,0,24,True,False,532,1
PAY_03859,CUST_0980,1786.65,card,none,18,0,1,24,False,False,1077,1
PAY_03860,CUST_0049,6422.11,card,none,4,2,3,24,True,False,83,1
PAY_03861,CUST_0917,2401.79,card,none,20,15,3,12,True,False,1098,1
PAY_03862,CUST_0074,308.54,card,network_error,2,1,0,72,True,False,410,0
PAY_03863,CUST_0704,1207.57,upi,insufficient_funds,7,6,1,6,True,False,444,0
PAY_03864,CUST_0261,397.17,net_banking,none,7,5,0,6,True,False,130,1
PAY_03865,CUST_0356,210.27,upi,none,7,7,0,12,False,False,771,1
PAY_03866,CUST_0582,701.21,upi,checkout_abandoned,13,13,1,72,True,False,184,1
PAY_03867,CUST_0602,2926.41,card,none,19,18,0,24,True,False,578,1
PAY_03868,CUST_0260,1443.63,upi,none,6,2,0,24,True,False,665,1
PAY_03869,CUST_0638,272.9,upi,none,20,12,0,24,True,False,365,1
PAY_03870,CUST_0743,676.99,upi,bank_timeout,17,11,0,48,True,False,196,1
PAY_03871,CUST_0295,950.64,upi,none,18,0,1,2,True,False,1039,1
PAY_03872,CUST_0931,202.53,upi,none,1,0,3,2,True,False,210,1
PAY_03873,CUST_0641,2237.63,upi,none,13,10,0,2,True,False,135,1
PAY_03874,CUST_0792,872.41,card,none,19,11,2,24,True,False,1408,1
PAY_03875,CUST_0313,272.98,net_banking,none,16,3,0,24,False,False,1499,1
PAY_03876,CUST_0612,257.97,upi,bank_timeout,10,10,2,24,True,False,594,1
PAY_03877,CUST_0838,3296.66,net_banking,none,13,8,1,48,True,False,504,1
PAY_03878,CUST_0809,749.34,upi,none,10,7,0,6,True,False,477,1
PAY_03879,CUST_0182,3605.99,upi,none,14,2,0,12,True,False,1321,1
PAY_03880,CUST_0686,5282.5,upi,none,9,1,0,12,True,False,1406,1
PAY_03881,CUST_0828,3048.63,card,insufficient_funds,11,10,3,6,True,False,444,0
PAY_03882,CUST_0364,643.27,upi,none,3,0,0,12,True,False,684,1
PAY_03883,CUST_0188,90.21,card,none,8,0,1,24,True,False,123,1
PAY_03884,CUST_0569,1499.66,card,none,12,8,0,24,True,False,1313,1
PAY_03885,CUST_0543,8880.17,card,none,3,3,2,48,True,False,1234,1
PAY_03886,CUST_0596,1058.5,card,none,7,6,0,24,True,False,494,1
PAY_03887,CUST_0664,149.93,net_banking,bank_timeout,14,11,0,12,True,False,390,1
PAY_03888,CUST_0985,558.43,upi,none,7,1,0,24,True,False,63,1
PAY_03889,CUST_0548,912.57,upi,insufficient_funds,7,2,0,24,True,False,1433,0
PAY_03890,CUST_0725,365.77,card,network_error,14,4,0,48,True,False,520,1
PAY_03891,CUST_0926,84.44,card,insufficient_funds,12,1,0,48,True,False,245,0
PAY_03892,CUST_0408,994.41,upi,none,1,0,0,24,True,False,165,1
PAY_03893,CUST_0876,500.26,upi,none,5,4,0,24,True,False,1117,1
PAY_03894,CUST_0618,6455.53,card,checkout_abandoned,11,6,0,12,True,False,955,1
PAY_03895,CUST_0414,1213.22,upi,network_error,1,0,0,24,True,False,284,1
PAY_03896,CUST_0342,1753.87,upi,insufficient_funds,13,1,0,72,True,False,711,0
PAY_03897,CUST_0220,973.52,net_banking,none,17,13,1,24,True,False,1148,1
PAY_03898,CUST_0903,1204.4,card,none,3,0,0,12,True,False,932,1
PAY_03899,CUST_0163,210.12,card,bank_timeout,10,9,0,24,True,False,1214,1
PAY_03900,CUST_0951,387.55,card,none,19,13,1,72,True,False,655,1
PAY_03901,CUST_0220,3257.17,net_banking,none,7,5,0,6,True,False,1341,1
PAY_03902,CUST_0270,1352.16,upi,none,20,14,0,24,True,False,822,1
PAY_03903,CUST_0632,736.19,upi,none,3,0,0,12,False,False,197,1
PAY_03904,CUST_0906,1783.21,card,none,12,1,0,12,True,False,285,1
PAY_03905,CUST_0848,1818.67,card,none,10,5,1,24,True,False,1133,1
PAY_03906,CUST_0400,8029.64,upi,none,12,5,0,24,False,True,1233,1
PAY_03907,CUST_0182,1290.86,wallet,none,15,11,0,12,True,False,115,1
PAY_03908,CUST_0991,378.98,card,none,6,1,1,24,True,False,964,1
PAY_03909,CUST_0618,976.82,upi,none,19,3,0,24,True,False,753,1
PAY_03910,CUST_0729,2013.37,upi,expired_card,5,0,0,2,True,False,894,0
PAY_03911,CUST_0205,2968.05,upi,none,20,0,2,72,True,False,506,1
PAY_03912,CUST_0582,218.1,card,none,2,1,0,12,True,False,791,1
PAY_03913,CUST_0556,1413.33,wallet,bank_timeout,19,10,0,24,True,False,331,0
PAY_03914,CUST_0841,447.08,upi,expired_card,19,11,0,12,True,False,996,0
PAY_03915,CUST_0813,622.27,wallet,none,4,2,0,24,True,False,1228,1
PAY_03916,CUST_0228,2555.08,net_banking,none,20,5,0,24,True,False,667,1
PAY_03917,CUST_0696,2312.88,card,none,5,3,1,24,True,False,1339,1
PAY_03918,CUST_0619,556.6,card,none,7,4,0,48,True,False,265,1
PAY_03919,CUST_0596,936.51,upi,bank_timeout,4,3,0,48,True,False,1313,0
PAY_03920,CUST_0850,641.57,card,checkout_abandoned,11,9,0,24,True,False,582,1
PAY_03921,CUST_0250,19765.69,upi,upi_pending,3,3,3,2,True,False,691,0
PAY_03922,CUST_0875,1448.61,card,none,5,2,0,24,True,False,481,1
PAY_03923,CUST_0441,473.67,upi,none,20,19,0,24,False,False,1030,1
PAY_03924,CUST_0533,4114.07,net_banking,hard_decline,15,15,0,12,False,False,644,0
PAY_03925,CUST_0196,4261.86,net_banking,none,18,18,0,2,True,False,771,1
PAY_03926,CUST_0690,6579.21,upi,none,16,6,0,12,False,True,1165,1
PAY_03927,CUST_0929,8848.42,upi,network_error,16,13,2,12,True,False,282,1
PAY_03928,CUST_0987,2225.45,card,none,10,3,0,24,True,False,290,1
PAY_03929,CUST_0519,772.9,card,none,1,0,0,48,True,False,205,1
PAY_03930,CUST_0070,895.5,upi,authentication_failed,11,10,0,24,True,False,904,0
PAY_03931,CUST_0639,818.87,card,none,17,7,1,72,True,False,332,1
PAY_03932,CUST_0399,732.34,upi,none,15,4,0,12,True,False,403,1
PAY_03933,CUST_0978,3789.3,upi,none,7,4,1,12,True,False,1257,1
PAY_03934,CUST_0672,1097.42,upi,none,6,3,3,24,True,False,32,1
PAY_03935,CUST_0760,2896.97,upi,none,15,4,0,72,True,False,192,1
PAY_03936,CUST_0203,2157.09,card,none,15,7,3,48,True,False,407,1
PAY_03937,CUST_0148,365.53,wallet,none,7,6,0,48,False,True,603,1
PAY_03938,CUST_0472,196.93,upi,insufficient_funds,3,0,0,48,True,False,1322,0
PAY_03939,CUST_0655,318.41,card,none,14,2,1,48,True,False,35,1
PAY_03940,CUST_0944,715.72,upi,insufficient_funds,9,3,1,48,True,False,1244,0
PAY_03941,CUST_0199,1254.29,card,none,3,2,1,48,True,False,332,1
PAY_03942,CUST_0917,573.47,upi,network_error,6,3,0,2,True,False,1020,0
PAY_03943,CUST_0426,2215.13,card,none,20,19,2,72,True,False,1076,1
PAY_03944,CUST_0666,646.98,net_banking,none,9,5,1,12,True,False,17,1
PAY_03945,CUST_0492,1417.94,upi,network_error,1,1,0,72,True,False,854,1
PAY_03946,CUST_0888,1233.46,card,none,9,1,2,12,True,False,9,1
PAY_03947,CUST_0896,6213.21,upi,none,12,11,3,24,True,False,180,1
PAY_03948,CUST_0142,413.54,upi,none,4,1,0,72,True,False,3,1
PAY_03949,CUST_0313,9980.81,upi,network_error,16,2,1,6,True,False,1302,0
PAY_03950,CUST_0165,605.26,upi,none,5,1,1,48,False,False,694,1
PAY_03951,CUST_0314,287.13,upi,none,17,6,1,24,True,False,167,1
PAY_03952,CUST_0021,882.79,upi,none,17,2,0,2,True,False,1275,1
PAY_03953,CUST_0082,28005.02,upi,none,6,3,1,72,True,False,1298,1
PAY_03954,CUST_0581,2684.38,upi,none,15,2,3,6,True,False,27,1
PAY_03955,CUST_0131,2004.13,card,none,1,0,0,48,True,False,118,1
PAY_03956,CUST_0599,2428.88,net_banking,none,13,13,1,24,True,False,739,1
PAY_03957,CUST_0730,507.96,upi,none,16,3,0,48,True,False,352,1
PAY_03958,CUST_0933,1519.36,upi,insufficient_funds,2,2,0,48,True,False,195,0
PAY_03959,CUST_0984,1099.38,upi,network_error,19,9,0,24,False,False,653,1
PAY_03960,CUST_0305,6694.67,net_banking,authentication_failed,2,1,1,72,True,False,1297,0
PAY_03961,CUST_0915,983.69,card,none,12,0,0,6,False,True,317,1
PAY_03962,CUST_0371,751.24,card,hard_decline,12,5,0,48,True,False,1426,0
PAY_03963,CUST_0857,342.13,upi,none,8,7,0,48,True,False,755,1
PAY_03964,CUST_0853,1261.45,upi,checkout_abandoned,12,11,0,12,True,False,1072,1
PAY_03965,CUST_0384,1469.9,upi,none,11,7,0,24,True,False,1040,1
PAY_03966,CUST_0908,329.78,net_banking,none,2,1,1,24,True,False,1494,1
PAY_03967,CUST_0445,1725.31,net_banking,none,1,1,1,48,True,False,1307,1
PAY_03968,CUST_0425,1384.62,upi,none,4,4,0,6,True,False,14,1
PAY_03969,CUST_0161,3021.31,card,insufficient_funds,9,2,0,6,True,False,1372,0
PAY_03970,CUST_0178,3686.26,upi,bank_timeout,7,5,1,6,True,False,367,0
PAY_03971,CUST_0629,1205.05,upi,checkout_abandoned,10,1,0,12,True,False,228,0
PAY_03972,CUST_0708,389.02,net_banking,none,20,6,2,6,True,False,1397,1
PAY_03973,CUST_0895,477.89,card,none,14,7,0,24,True,False,1003,1
PAY_03974,CUST_0490,6387.69,upi,none,1,1,0,24,True,False,736,1
PAY_03975,CUST_0327,1293.99,upi,checkout_abandoned,5,4,0,72,True,False,1429,0
PAY_03976,CUST_0598,6286.46,net_banking,none,13,13,0,48,False,False,1432,1
PAY_03977,CUST_0289,1805.52,card,network_error,6,5,0,12,True,False,558,1
PAY_03978,CUST_0593,2330.26,card,none,17,0,0,2,True,False,1084,1
PAY_03979,CUST_0664,2803.78,upi,none,15,8,0,48,True,False,867,1
PAY_03980,CUST_0573,322.74,upi,upi_pending,7,2,0,48,True,False,660,1
PAY_03981,CUST_0573,1490.62,wallet,none,8,3,0,48,True,False,1076,1
PAY_03982,CUST_0354,318.3,card,none,2,1,2,24,True,False,1174,1
PAY_03983,CUST_0028,824.76,upi,none,18,10,0,12,True,False,656,1
PAY_03984,CUST_0954,2080.1,card,insufficient_funds,7,4,1,24,False,True,172,0
PAY_03985,CUST_0043,393.34,card,none,20,17,1,48,True,False,318,1
PAY_03986,CUST_0681,1918.57,upi,none,16,6,0,6,True,False,616,1
PAY_03987,CUST_0423,245.09,upi,none,19,2,1,24,True,False,489,1
PAY_03988,CUST_0598,3440.32,card,none,9,7,0,6,True,False,651,1
PAY_03989,CUST_0177,564.29,card,none,12,3,0,24,True,False,684,1
PAY_03990,CUST_0529,392.64,card,none,14,11,0,24,True,False,124,1
PAY_03991,CUST_0610,261.03,net_banking,hard_decline,7,2,1,24,True,False,1302,0
PAY_03992,CUST_0966,614.4,upi,hard_decline,2,0,0,24,True,False,1236,0
PAY_03993,CUST_0494,162.78,upi,none,17,2,0,24,True,False,706,1
PAY_03994,CUST_0198,633.72,wallet,bank_timeout,11,10,0,72,True,False,1451,0
PAY_03995,CUST_0610,3292.78,upi,none,18,4,0,24,True,False,459,1
PAY_03996,CUST_0577,908.04,card,none,12,8,0,48,False,True,1316,1
PAY_03997,CUST_0842,337.81,card,none,3,2,3,6,False,False,1166,1
PAY_03998,CUST_0853,1375.07,card,none,14,12,0,24,True,False,677,1
PAY_03999,CUST_0517,1258.78,upi,none,15,13,0,2,True,False,1412,1
PAY_04000,CUST_0514,7759.01,card,none,19,17,0,2,True,False,646,1
PAY_04001,CUST_0022,2418.06,net_banking,insufficient_funds,10,6,0,12,True,False,178,0
PAY_04002,CUST_0112,1488.61,card,none,9,9,0,24,True,False,1109,1
PAY_04003,CUST_0057,2710.98,card,network_error,10,7,2,24,True,False,1229,0
PAY_04004,CUST_0066,958.74,upi,none,20,2,2,72,True,False,1359,1
PAY_04005,CUST_0842,1016.97,upi,none,4,2,3,48,True,False,1413,1
PAY_04006,CUST_0098,5761.43,upi,none,19,19,1,12,True,False,1190,1
PAY_04007,CUST_0144,213.67,upi,none,10,10,1,48,True,False,536,1
PAY_04008,CUST_0880,2886.92,wallet,insufficient_funds,17,17,2,24,True,False,1246,0
PAY_04009,CUST_0435,981.62,card,bank_timeout,12,9,2,48,True,False,858,1
PAY_04010,CUST_0637,819.35,card,none,1,1,2,24,True,False,328,1
PAY_04011,CUST_0679,630.87,card,network_error,11,8,2,6,True,False,601,0
PAY_04012,CUST_0086,1278.8,upi,upi_pending,13,2,1,24,True,False,670,1
PAY_04013,CUST_0588,1049.92,wallet,none,1,0,0,24,True,False,1438,1
PAY_04014,CUST_0344,724.37,upi,none,1,0,0,72,True,False,1157,1
PAY_04015,CUST_0936,543.13,upi,network_error,16,5,1,6,False,True,772,0
PAY_04016,CUST_0294,163.15,card,none,7,2,0,48,True,False,1203,1
PAY_04017,CUST_0956,531.76,net_banking,authentication_failed,10,10,1,24,True,False,823,1
PAY_04018,CUST_0571,657.01,net_banking,none,16,2,1,24,True,False,289,1
PAY_04019,CUST_0650,1275.68,upi,none,1,0,0,48,True,False,1373,1
PAY_04020,CUST_0611,7809.42,net_banking,none,9,5,0,48,True,False,1311,1
PAY_04021,CUST_0704,592.32,upi,none,6,4,0,48,True,False,1388,1
PAY_04022,CUST_0243,393.97,upi,expired_card,15,10,0,6,True,False,1107,1
PAY_04023,CUST_0831,536.73,net_banking,none,4,2,0,12,True,False,237,1
PAY_04024,CUST_0561,1278.37,net_banking,none,15,12,1,2,False,False,438,1
PAY_04025,CUST_0960,1975.62,card,upi_pending,10,2,0,12,True,False,1263,0
PAY_04026,CUST_0032,2271.84,card,none,16,5,0,24,True,False,445,1
PAY_04027,CUST_0391,2509.17,net_banking,none,13,7,0,24,True,False,1090,1
PAY_04028,CUST_0277,2890.63,card,none,19,9,1,48,True,False,716,1
PAY_04029,CUST_0532,829.74,net_banking,none,20,18,0,24,True,False,114,1
PAY_04030,CUST_0154,8545.33,card,none,4,3,1,24,True,False,189,1
PAY_04031,CUST_0383,769.11,wallet,none,20,13,0,24,True,False,876,1
PAY_04032,CUST_0068,1223.34,wallet,none,16,10,0,24,False,True,276,1
PAY_04033,CUST_0878,4007.12,upi,upi_pending,11,10,0,24,True,False,941,0
PAY_04034,CUST_0884,1932.22,net_banking,none,15,4,3,6,False,False,1326,1
PAY_04035,CUST_0214,116.65,card,none,11,8,0,48,True,False,885,1
PAY_04036,CUST_0655,1102.83,upi,none,11,9,1,72,True,False,786,1
PAY_04037,CUST_0376,2596.62,card,insufficient_funds,3,2,1,48,True,False,710,0
PAY_04038,CUST_0744,286.15,upi,none,17,9,1,24,False,True,914,1
PAY_04039,CUST_0213,2323.18,card,authentication_failed,5,2,0,24,True,False,1011,0
PAY_04040,CUST_0079,1619.96,net_banking,none,13,12,1,24,True,False,960,1
PAY_04041,CUST_0726,3582.87,upi,upi_pending,10,10,2,12,False,False,584,0
PAY_04042,CUST_0628,548.98,upi,none,5,1,1,24,True,False,755,1
PAY_04043,CUST_0604,2968.74,net_banking,network_error,12,10,1,72,True,False,480,1
PAY_04044,CUST_0782,1286.41,upi,none,8,7,0,6,True,False,1450,1
PAY_04045,CUST_0923,6412.79,upi,insufficient_funds,12,6,0,24,True,False,17,0
PAY_04046,CUST_0381,17783.92,upi,none,16,11,1,48,True,False,47,1
PAY_04047,CUST_0680,5106.81,card,none,2,0,0,24,True,False,30,1
PAY_04048,CUST_0058,1773.16,card,none,3,2,2,24,True,False,392,1
PAY_04049,CUST_0796,11170.19,net_banking,authentication_failed,18,3,3,48,True,False,1064,1
PAY_04050,CUST_0026,2005.16,card,bank_timeout,17,15,1,24,True,False,916,1
PAY_04051,CUST_0881,442.33,net_banking,none,2,2,3,48,True,False,284,1
PAY_04052,CUST_0447,1054.4,card,none,12,9,0,12,True,False,59,1
PAY_04053,CUST_0066,2348.83,upi,none,17,15,2,48,True,False,958,1
PAY_04054,CUST_0921,2504.77,card,insufficient_funds,6,4,0,2,True,False,1008,0
PAY_04055,CUST_0760,355.93,card,insufficient_funds,17,15,0,6,True,False,1354,0
PAY_04056,CUST_0254,367.41,card,network_error,2,0,1,24,True,False,1287,0
PAY_04057,CUST_0899,779.53,upi,none,8,4,0,24,True,False,1348,1
PAY_04058,CUST_0968,1871.59,upi,hard_decline,14,12,2,48,True,False,1048,0
PAY_04059,CUST_0044,2127.2,upi,authentication_failed,6,4,0,12,True,False,1378,0
PAY_04060,CUST_0097,1263.08,upi,none,9,2,2,48,True,False,751,1
PAY_04061,CUST_0554,476.07,card,none,1,0,0,6,False,False,1078,1
PAY_04062,CUST_0227,6228.82,upi,none,5,2,1,72,True,False,1329,1
PAY_04063,CUST_0774,375.38,card,none,7,4,1,24,True,False,319,1
